id,State_Name,State_ab,County,Type,ALand,AWater,Lat,Lon,Mean,Median,Stdev,Samples
40011595,Oklahoma,OK,Beckham County,Town,41062122,44589,35.415025,-99.920299,807,921,213,19
40011448,Oklahoma,OK,Logan County,Town,1014118,0,36.148356,-97.374844,790,914,249,16
40011352,Oklahoma,OK,Tillman County,Town,858474,0,34.507113,-98.980911,648,586,162,26
40024003,Oklahoma,OK,Adair County,Track,27792534,0,36.4529907,-99.4471873,624,576,217,76
40011640,Oklahoma,OK,Oklahoma County,Town,677392,0,35.40267,-97.481423,683,683,174,140
40011499,Oklahoma,OK,Pushmataha County,Town,10246477,101696,34.19604,-95.404544,496,332,355,32
40011265,Oklahoma,OK,Major County,CDP,7728367,2569,36.238987,-98.326401,375,374,18,12
40011514,Oklahoma,OK,Washita County,Town,590800,0,35.156102,-99.059357,566,432,210,17
40011082,Oklahoma,OK,Johnston County,CDP,5189843,5534,34.442069,-96.629676,725,724,18,25
40011658,Oklahoma,OK,Muskogee County,Town,5020053,111455,35.490097,-95.30932,577,542,188,249
40011697,Oklahoma,OK,Garvin County,City,3800413,1266,34.644159,-97.162545,594,587,234,355
40011388,Oklahoma,OK,Okmulgee County,City,2854666,140214,35.605205,-95.862057,674,674,279,183
40011331,Oklahoma,OK,Carter County,City,71193096,221026,34.180972,-97.253313,760,749,275,431
40011418,Oklahoma,OK,Garfield County,Town,6018499,0,36.445706,-97.863384,804,569,555,28
40011511,Oklahoma,OK,Payne County,Town,977051,0,36.016815,-96.904627,504,492,184,24
40011610,Oklahoma,OK,Cherokee County,CDP,25232508,0,36.123039,-94.980345,706,686,66,9
40011559,Oklahoma,OK,Cleveland County,Town,99485585,909154,35.094631,-97.282809,932,875,278,250
40011289,Oklahoma,OK,Cimarron County,Town,968667,0,36.807685,-102.251844,646,643,287,9
40011694,Oklahoma,OK,Woodward County,City,34027989,150059,36.424832,-99.404726,743,690,272,1679
40011550,Oklahoma,OK,Ellis County,Town,5770484,0,36.265079,-99.87737,565,614,247,106
40011700,Oklahoma,OK,Hughes County,Town,477454,1666,35.156926,-96.339843,574,574,18,1
40011532,Oklahoma,OK,Tulsa County,City,50315574,4002427,36.136527,-96.131876,779,758,334,2146
40011250,Oklahoma,OK,Texas County,City,2729494,0,36.861147,-101.216113,682,759,200,106
40011247,Oklahoma,OK,Harmon County,City,3734008,0,34.689431,-99.915443,498,472,163,218
40011445,Oklahoma,OK,Jackson County,Town,2136905,0,34.547503,-99.424027,445,489,112,40
40011391,Oklahoma,OK,Kiowa County,Town,1964645,0,34.69884,-98.952306,447,424,128,47
40011652,Oklahoma,OK,Grant County,Town,846640,0,36.881706,-97.923766,653,643,139,38
40011625,Oklahoma,OK,Lincoln County,Town,6032952,19125,35.877069,-96.969603,738,640,236,69
40011682,Oklahoma,OK,Haskell County,Town,4400491,424992,35.254291,-95.244828,735,723,162,58
40011604,Oklahoma,OK,Dewey County,Town,1345959,0,36.040258,-98.964111,681,656,111,14
40011655,Oklahoma,OK,Nowata County,Town,439396,0,36.914675,-95.804696,562,553,46,4
40011340,Oklahoma,OK,Kingfisher County,Town,213049,0,35.972784,-98.118394,574,574,18,3
40011349,Oklahoma,OK,Marshall County,City,12272644,89604,34.086003,-96.774992,589,586,277,411
40011361,Oklahoma,OK,Noble County,Town,676230,0,36.561119,-97.152909,654,626,201,41
40011529,Oklahoma,OK,Mayes County,CDP,2491802,0,36.198319,-95.216708,857,856,32,6
40011631,Oklahoma,OK,Coal County,City,1083364,0,34.602444,-96.420395,547,548,114,31
40011496,Oklahoma,OK,Washington County,Town,2005587,0,36.532119,-95.925972,606,602,197,69
40011508,Oklahoma,OK,Roger Mills County,Town,1170436,0,35.650226,-99.923701,638,435,335,3
40011556,Oklahoma,OK,Pawnee County,Town,345203,0,36.38043,-96.703909,482,453,70,6
40011565,Oklahoma,OK,Choctaw County,Town,700309,0,34.032231,-95.696291,445,433,115,10
40011592,Oklahoma,OK,Jefferson County,Town,562090,0,34.082484,-97.978818,0,0,0,0
40011613,Oklahoma,OK,McIntosh County,CDP,102818569,660306,35.357918,-95.511754,572,451,358,92
40011616,Oklahoma,OK,Love County,Town,5518669,18863,33.787547,-97.139157,726,636,225,23
40011673,Oklahoma,OK,Okfuskee County,Town,1767025,2163,35.342294,-96.135699,384,344,163,105
40011688,Oklahoma,OK,Greer County,Town,695013,0,35.05144,-99.509979,781,932,272,17
4101813,Oregon,OR,Umatilla County,CDP,8586047,0,45.975929,-118.500938,552,435,200,43
4101828,Oregon,OR,Linn County,Town,319003,0,44.494682,-122.824277,555,364,262,12
4101489,Oregon,OR,Benton County,CDP,1438197,0,44.59698,-123.521026,0,0,0,0
4101714,Oregon,OR,Malheur County,City,13378616,0,44.025893,-116.976018,621,608,334,2163
4101756,Oregon,OR,Jackson County,CDP,17442905,0,42.231368,-123.040322,811,846,419,36
4101786,Oregon,OR,Marion County,City,2412415,0,44.829253,-122.792522,1001,856,513,419
4101732,Oregon,OR,Coos County,City,1514817,130296,42.885003,-124.076248,439,434,218,89
4101669,Oregon,OR,Klamath County,City,1188749,0,42.026015,-121.60085,642,582,248,128
4101843,Oregon,OR,Washington County,City,18840920,535693,45.311262,-122.77092,1336,1351,241,246
4101498,Oregon,OR,Harney County,City,9260024,0,43.588186,-119.061393,605,558,166,395
4101501,Oregon,OR,Jefferson County,CDP,8161011,0,44.449305,-121.649605,974,1005,239,16
4101768,Oregon,OR,Grant County,City,2059023,0,44.135219,-118.97627,754,732,60,4
4101840,Oregon,OR,Yamhill County,City,2389079,108202,45.078549,-123.484807,764,779,198,132
4101741,Oregon,OR,Josephine County,CDP,8931276,142622,42.420854,-123.39293,1229,1011,478,255
4101729,Oregon,OR,Multnomah County,City,345657944,30147582,45.536951,-122.649971,1091,976,550,116090
4101798,Oregon,OR,Wasco County,City,16917857,720260,45.597211,-121.162338,1007,766,780,2163
4101837,Oregon,OR,Tillamook County,City,1333456,0,45.687266,-123.887169,728,678,315,68
4101522,Oregon,OR,Gilliam County,City,2113428,0,45.236563,-120.185908,1003,1085,405,92
4101528,Oregon,OR,Union County,City,2082874,0,45.296426,-117.8102,806,760,241,43
4101744,Oregon,OR,Polk County,CDP,446291,0,44.931914,-123.234348,0,0,0,0
4101849,Oregon,OR,Lincoln County,City,2357296,32325,44.311758,-124.101392,1058,910,616,121
4101846,Oregon,OR,Douglas County,City,6849877,0,43.120126,-123.424134,735,654,228,716
4101822,Oregon,OR,Wallowa County,CDP,4754039,5609286,45.300501,-117.215248,525,524,18,24
4101558,Oregon,OR,Lane County,City,114273476,58974,44.056748,-123.116207,993,893,501,33277
4101567,Oregon,OR,Wheeler County,City,2029707,0,44.998081,-120.214649,574,552,108,66
4101834,Oregon,OR,Clatsop County,CDP,1716008,0,46.130373,-123.37144,1063,1099,149,46
4101726,Oregon,OR,Curry County,CDP,1525998,167,42.287853,-124.398775,0,0,0,0
